,date,state,indians,foreigns,cured,deaths,confirmed
5131,2020-08-13,18,,,1023,26,1751
5132,2020-08-13,17,,,9508,109,13498
5133,2020-08-13,38,,,1248,2,1696
5134,2020-08-13,2,,,133405,4153,148504
5135,2020-08-13,26,,,6641,89,9924
5136,2020-08-13,19,,,57421,2713,74318
5137,2020-08-13,5,,,36694,503,44024
5138,2020-08-13,20,,,2362,18,3636
5139,2020-08-13,11,,,18523,498,26413
5140,2020-08-13,29,,,10815,197,19743
5141,2020-08-13,8,,,112633,3510,196494
5142,2020-08-13,0,,,24922,126,38144
5143,2020-08-13,6,,,1274,9,1811
5144,2020-08-13,21,,,31239,1048,41604
5145,2020-08-13,9,,,381843,18650,548313
5146,2020-08-13,23,,,2231,12,3982
5147,2020-08-13,33,,,517,6,1179
5148,2020-08-13,24,,,330,0,649
5149,2020-08-13,32,,,1113,8,3118
5150,2020-08-13,14,,,36479,305,50672
5151,2020-08-13,15,,,3676,96,6381
5152,2020-08-13,10,,,17212,675,26909
5153,2020-08-13,3,,,41648,822,56100
5154,2020-08-13,36,,,550,1,930
5155,2020-08-13,7,,,256313,5278,314520
5156,2020-08-13,1,,,63074,665,86475
5157,2020-08-13,31,,,4912,44,6603
5158,2020-08-13,13,,,6687,140,10886
5159,2020-08-13,4,,,84661,2230,136238
5160,2020-08-13,16,,,76120,2203,104326
5161,2020-08-14,25,,,924,22,2037
5162,2020-08-14,12,,,170984,2378,264142
5163,2020-08-14,30,,,1718,4,2512
5164,2020-08-14,28,,,49383,169,71795
5165,2020-08-14,22,,,62284,426,94193
5166,2020-08-14,18,,,1076,27,1842
5167,2020-08-14,17,,,9658,114,13937
5168,2020-08-14,38,,,1292,2,1752
5169,2020-08-14,2,,,134318,4167,149460
5170,2020-08-14,26,,,6912,91,10494
5171,2020-08-14,19,,,58467,2731,75408
5172,2020-08-14,5,,,37486,511,44817
5173,2020-08-14,20,,,2435,19,3816
5174,2020-08-14,11,,,19302,509,26949
5175,2020-08-14,29,,,12844,209,20881
5176,2020-08-14,8,,,121242,3613,203200
5177,2020-08-14,0,,,25688,129,39708
5178,2020-08-14,6,,,1282,9,1849
5179,2020-08-14,21,,,31835,1065,42618
5180,2020-08-14,9,,,390958,19063,560126
5181,2020-08-14,23,,,2295,13,4112
5182,2020-08-14,33,,,547,6,1193
5183,2020-08-14,24,,,343,0,649
5184,2020-08-14,32,,,1139,8,3168
5185,2020-08-14,14,,,37901,314,52653
5186,2020-08-14,15,,,3828,102,6680
5187,2020-08-14,10,,,17839,706,27936
5188,2020-08-14,3,,,41819,833,57414
5189,2020-08-14,36,,,581,1,931
5190,2020-08-14,7,,,261459,5397,320355
5191,2020-08-14,1,,,64284,674,88396
5192,2020-08-14,31,,,5015,46,6767
5193,2020-08-14,13,,,7014,143,11302
5194,2020-08-14,4,,,88786,2280,140775
5195,2020-08-14,16,,,78617,2259,107323
5196,2020-08-15,25,,,1032,24,2186
5197,2020-08-15,12,,,180703,2475,273085
5198,2020-08-15,30,,,1750,5,2607
5199,2020-08-15,28,,,51693,175,74501
5200,2020-08-15,22,,,64930,442,98008
5201,2020-08-15,18,,,1091,28,1928
5202,2020-08-15,17,,,9857,130,14481
5203,2020-08-15,38,,,1331,2,1797
5204,2020-08-15,2,,,135108,4178,150652
5205,2020-08-15,26,,,7157,93,10970
5206,2020-08-15,19,,,59538,2746,76480
5207,2020-08-15,5,,,38348,518,45614
5208,2020-08-15,20,,,2551,19,3874
5209,2020-08-15,11,,,19942,520,27489
5210,2020-08-15,29,,,13515,224,21595
5211,2020-08-15,8,,,128182,3717,211108
5212,2020-08-15,0,,,26992,139,41277
5213,2020-08-15,6,,,1303,9,1879
5214,2020-08-15,21,,,32405,1081,43414
5215,2020-08-15,9,,,401442,19427,572734
5216,2020-08-15,23,,,2360,13,4198
5217,2020-08-15,33,,,581,6,1228
5218,2020-08-15,24,,,348,0,657
5219,2020-08-15,32,,,1198,8,3322
5220,2020-08-15,14,,,39206,324,54630
5221,2020-08-15,15,,,4009,106,6995
5222,2020-08-15,10,,,18328,731,29013
5223,2020-08-15,3,,,43897,846,58692
5224,2020-08-15,36,,,623,1,1080
5225,2020-08-15,7,,,267015,5514,326245
5226,2020-08-15,1,,,66196,684,90259
5227,2020-08-15,31,,,5088,50,6934
5228,2020-08-15,13,,,7502,147,11615
5229,2020-08-15,4,,,92526,2335,145287
5230,2020-08-15,16,,,81189,2319,110358
5231,2020-08-16,25,,,1128,24,2306
5232,2020-08-16,12,,,191117,2562,281817
5233,2020-08-16,30,,,1771,5,2658
5234,2020-08-16,28,,,53286,182,75558
5235,2020-08-16,22,,,68510,450,101551
5236,2020-08-16,18,,,1118,28,2009
5237,2020-08-16,17,,,10046,134,14987
5238,2020-08-16,38,,,1384,2,1843
5239,2020-08-16,2,,,136251,4188,151928
5240,2020-08-16,26,,,7488,98,11339
5241,2020-08-16,19,,,60553,2765,77559
5242,2020-08-16,5,,,38939,528,46410
5243,2020-08-16,20,,,2632,19,3993
5244,2020-08-16,11,,,20676,527,28021
5245,2020-08-16,29,,,14024,228,22389
5246,2020-08-16,8,,,134811,3831,219926
5247,2020-08-16,0,,,27795,146,42885
5248,2020-08-16,6,,,1307,10,1909
5249,2020-08-16,21,,,33353,1094,44433
5250,2020-08-16,9,,,408286,19749,584754
5251,2020-08-16,23,,,2438,13,4390
5252,2020-08-16,33,,,596,6,1292
5253,2020-08-16,24,,,356,0,777
5254,2020-08-16,32,,,1321,8,3340
5255,2020-08-16,14,,,40727,333,57126
5256,2020-08-16,15,,,4224,106,7354
5257,2020-08-16,10,,,18863,771,30041
5258,2020-08-16,3,,,45254,862,59979
5259,2020-08-16,36,,,661,1,1148
5260,2020-08-16,7,,,272251,5641,332105
5261,2020-08-16,1,,,68126,693,91361
5262,2020-08-16,31,,,5151,55,7061
5263,2020-08-16,13,,,7748,151,11940
5264,2020-08-16,4,,,96231,2393,150061
5265,2020-08-16,16,,,83836,2377,113432
5266,2020-08-17,25,,,1226,28,2399
5267,2020-08-17,12,,,201234,2650,289829
5268,2020-08-17,30,,,1808,5,2701
5269,2020-08-17,28,,,55215,189,76875
5270,2020-08-17,22,,,72324,461,103844
5271,2020-08-17,18,,,1137,29,2102
5272,2020-08-17,17,,,10235,141,15471
5273,2020-08-17,38,,,1431,2,1878
5274,2020-08-17,2,,,137561,4196,152580
5275,2020-08-17,26,,,7775,104,11639
5276,2020-08-17,19,,,61512,2785,78680
5277,2020-08-17,5,,,39601,538,47153
5278,2020-08-17,20,,,2720,19,4156
5279,2020-08-17,11,,,20943,542,28470
5280,2020-08-17,29,,,14699,244,23055
5281,2020-08-17,8,,,141491,3947,226966
5282,2020-08-17,0,,,28894,156,44415
5283,2020-08-17,6,,,1356,14,1948
5284,2020-08-17,21,,,34038,1105,45455
5285,2020-08-17,9,,,417123,20037,595865
5286,2020-08-17,23,,,2632,16,4569
5287,2020-08-17,33,,,675,6,1374
5288,2020-08-17,24,,,371,0,789
5289,2020-08-17,32,,,1422,8,3394
5290,2020-08-17,14,,,42277,343,60050
5291,2020-08-17,15,,,4443,110,7732
5292,2020-08-17,10,,,19431,812,31206
5293,2020-08-17,3,,,46604,876,61296
5294,2020-08-17,36,,,673,1,1167
5295,2020-08-17,7,,,278270,5766,338055
5296,2020-08-17,1,,,70132,703,92255
5297,2020-08-17,31,,,5286,59,7204
5298,2020-08-17,13,,,8100,152,12175
5299,2020-08-17,4,,,100432,2449,154418
5300,2020-08-17,16,,,86771,2428,116498
5301,2020-08-18,25,,,1325,29,2445
5302,2020-08-18,12,,,209100,2732,296609
5303,2020-08-18,30,,,1893,5,2741
5304,2020-08-18,28,,,56734,197,79667
5305,2020-08-18,22,,,76452,468,106307
5306,2020-08-18,18,,,1183,30,2216
5307,2020-08-18,17,,,10598,150,16025
5308,2020-08-18,38,,,1459,2,1908
5309,2020-08-18,2,,,138301,4214,153367
5310,2020-08-18,26,,,8058,111,11994
5311,2020-08-18,19,,,62595,2800,79710
5312,2020-08-18,5,,,40610,550,48040
5313,2020-08-18,20,,,2834,19,4174
5314,2020-08-18,11,,,21296,548,28892
5315,2020-08-18,29,,,15051,250,23752
5316,2020-08-18,8,,,148562,4062,233283
5317,2020-08-18,0,,,30025,169,46140
5318,2020-08-18,6,,,1368,14,1966
5319,2020-08-18,21,,,35025,1128,46385
5320,2020-08-18,9,,,428514,20265,604358
5321,2020-08-18,23,,,2734,17,4687
5322,2020-08-18,33,,,679,6,1418
5323,2020-08-18,24,,,372,0,789
5324,2020-08-18,32,,,1530,8,3455
5325,2020-08-18,14,,,43780,353,62294
5326,2020-08-18,15,,,4627,114,8029
5327,2020-08-18,10,,,20180,863,32696
5328,2020-08-18,3,,,47654,887,62630
5329,2020-08-18,36,,,701,1,1187
5330,2020-08-18,7,,,283937,5886,343945
5331,2020-08-18,1,,,72202,711,93937
5332,2020-08-18,31,,,5404,62,7409
5333,2020-08-18,13,,,8485,158,12493
5334,2020-08-18,4,,,104808,2515,158216
5335,2020-08-18,16,,,89703,2473,119578
5336,2020-08-19,25,,,1421,30,2529
5337,2020-08-19,12,,,218311,2820,306261
5338,2020-08-19,30,,,1949,5,2875
5339,2020-08-19,28,,,58294,203,82201
5340,2020-08-19,22,,,80330,476,109498
5341,2020-08-19,18,,,1243,30,2305
5342,2020-08-19,17,,,10847,158,16833
5343,2020-08-19,38,,,1524,2,1951
5344,2020-08-19,2,,,139447,4226,154741
5345,2020-08-19,26,,,8356,116,12333
5346,2020-08-19,19,,,63703,2820,80802
5347,2020-08-19,5,,,41298,557,48936
5348,2020-08-19,20,,,2923,19,4235
5349,2020-08-19,11,,,21886,561,29326
5350,2020-08-19,29,,,15507,262,24477
5351,2020-08-19,8,,,156949,4201,240948
5352,2020-08-19,0,,,31390,175,47898
5353,2020-08-19,6,,,1395,17,2010
5354,2020-08-19,21,,,35713,1141,47375
5355,2020-08-19,9,,,437870,20687,615477
5356,2020-08-19,23,,,2789,18,4765
5357,2020-08-19,33,,,685,6,1457
5358,2020-08-19,24,,,379,0,860
5359,2020-08-19,32,,,1664,8,3520
5360,2020-08-19,14,,,45315,362,64533
5361,2020-08-19,15,,,4909,123,8396
5362,2020-08-19,10,,,21762,898,34400
5363,2020-08-19,3,,,48960,898,63977
5364,2020-08-19,36,,,755,2,1207
5365,2020-08-19,7,,,289787,6007,349654
5366,2020-08-19,1,,,73991,719,95700
5367,2020-08-19,31,,,5497,65,7645
5368,2020-08-19,13,,,8724,164,12961
5369,2020-08-19,4,,,109607,2585,162434
5370,2020-08-19,16,,,92690,2528,122753
5371,2020-08-20,25,,,1529,30,2604
5372,2020-08-20,12,,,226372,2906,316003
5373,2020-08-20,30,,,2022,5,2950
5374,2020-08-20,28,,,60348,213,84317
5375,2020-08-20,22,,,84404,487,112437
5376,2020-08-20,18,,,1351,31,2396
5377,2020-08-20,17,,,11185,161,17485
5378,2020-08-20,38,,,1604,2,1995
5379,2020-08-20,2,,,140767,4235,156139
5380,2020-08-20,26,,,8713,124,12675
5381,2020-08-20,19,,,64823,2837,81942
5382,2020-08-20,5,,,42056,567,49930
5383,2020-08-20,20,,,2992,19,4411
5384,2020-08-20,11,,,22497,572,30034
5385,2020-08-20,29,,,16175,277,26090
5386,2020-08-20,8,,,164150,4327,249590
5387,2020-08-20,0,,,32607,182,50231
5388,2020-08-20,6,,,1397,18,2048
5389,2020-08-20,21,,,36475,1159,48351
5390,2020-08-20,9,,,446881,21033,628642
5391,2020-08-20,23,,,2885,18,4876
5392,2020-08-20,33,,,694,6,1506
5393,2020-08-20,24,,,384,0,873
5394,2020-08-20,32,,,1706,8,3558
5395,2020-08-20,14,,,46936,372,67122
5396,2020-08-20,15,,,5312,129,8750
5397,2020-08-20,10,,,22703,921,36084
5398,2020-08-20,3,,,49963,910,65289
5399,2020-08-20,36,,,789,3,1232
5400,2020-08-20,7,,,296171,6123,355449
5401,2020-08-20,1,,,75186,729,97424
5402,2020-08-20,31,,,5565,65,7835
5403,2020-08-20,13,,,9132,178,13225
5404,2020-08-20,4,,,115227,2638,167510
5405,2020-08-20,16,,,95663,2581,125922
5406,2020-08-21,25,,,1638,31,2680
5407,2020-08-21,12,,,235218,3001,325396
5408,2020-08-21,30,,,2093,5,3066
5409,2020-08-21,28,,,63120,221,86052
5410,2020-08-21,22,,,87660,492,114941
5411,2020-08-21,18,,,1390,31,2515
5412,2020-08-21,17,,,11739,168,18501
5413,2020-08-21,38,,,1627,2,2030
5414,2020-08-21,2,,,141826,4257,157354
5415,2020-08-21,26,,,9063,126,13099
5416,2020-08-21,19,,,65946,2853,83107
5417,2020-08-21,5,,,42793,578,50926
5418,2020-08-21,20,,,3085,23,4538
5419,2020-08-21,11,,,23225,578,30717
5420,2020-08-21,29,,,17057,286,26753
5421,2020-08-21,8,,,170381,4429,256975
5422,2020-08-21,0,,,33824,191,52199
5423,2020-08-21,6,,,1436,18,2077
5424,2020-08-21,21,,,37540,1171,49493
5425,2020-08-21,9,,,459124,21359,643289
5426,2020-08-21,23,,,3002,18,4925
5427,2020-08-21,33,,,730,6,1661
5428,2020-08-21,24,,,402,0,895
5429,2020-08-21,32,,,1921,8,3583
5430,2020-08-21,14,,,48577,380,70020
5431,2020-08-21,15,,,5634,137,9292
5432,2020-08-21,10,,,23037,957,37824
5433,2020-08-21,3,,,51190,921,66619
5434,2020-08-21,36,,,827,3,1290
5435,2020-08-21,7,,,301913,6239,361435
5436,2020-08-21,1,,,76967,737,99391
5437,2020-08-21,31,,,5649,69,8091
5438,2020-08-21,13,,,9433,187,13636
5439,2020-08-21,4,,,121090,2733,172334
5440,2020-08-21,16,,,98789,2634,129119
5441,2020-08-22,25,,,1744,32,2747
5442,2020-08-22,12,,,244045,3092,334940
5443,2020-08-22,30,,,2125,5,3126
5444,2020-08-22,28,,,65596,227,87908
5445,2020-08-22,22,,,91552,498,117413
5446,2020-08-22,18,,,1426,33,2631
5447,2020-08-22,17,,,12022,180,19510
5448,2020-08-22,38,,,1652,2,2082
5449,2020-08-22,2,,,142908,4270,158604
5450,2020-08-22,26,,,9540,135,13484
5451,2020-08-22,19,,,67267,2867,84311
5452,2020-08-22,5,,,43413,585,52129
5453,2020-08-22,20,,,3234,25,4728
5454,2020-08-22,11,,,23805,593,31371
5455,2020-08-22,29,,,18372,297,28196
5456,2020-08-22,8,,,176942,4522,264546
5457,2020-08-22,0,,,35243,203,54182
5458,2020-08-22,6,,,1449,19,2133
5459,2020-08-22,21,,,38527,1185,50640
5460,2020-08-22,9,,,470873,21698,657450
5461,2020-08-22,23,,,3261,20,5049
5462,2020-08-22,33,,,749,6,1718
5463,2020-08-22,24,,,420,0,903
5464,2020-08-22,32,,,2074,8,3619
5465,2020-08-22,14,,,50504,390,72718
5466,2020-08-22,15,,,5934,143,9594
5467,2020-08-22,10,,,23893,991,39327
5468,2020-08-22,3,,,52496,933,67954
5469,2020-08-22,36,,,834,3,1336
5470,2020-08-22,7,,,307677,6340,367430
5471,2020-08-22,1,,,78735,744,101865
5472,2020-08-22,31,,,6061,70,8371
5473,2020-08-22,13,,,9676,192,14083
5474,2020-08-22,4,,,126657,2797,177239
5475,2020-08-22,16,,,101871,2689,132364
5476,2020-08-23,25,,,1853,32,2808
5477,2020-08-23,12,,,252638,3189,345216
5478,2020-08-23,30,,,2228,5,3223
5479,2020-08-23,28,,,67641,234,89468
5480,2020-08-23,22,,,94858,503,119529
5481,2020-08-23,18,,,1471,33,2776
5482,2020-08-23,17,,,12394,189,20078
5483,2020-08-23,38,,,1702,2,2120
5484,2020-08-23,2,,,144138,4284,160016
5485,2020-08-23,26,,,10019,140,13790
5486,2020-08-23,19,,,68243,2881,85523
5487,2020-08-23,5,,,44013,597,53290
5488,2020-08-23,20,,,3341,29,4895
5489,2020-08-23,11,,,24398,608,31981
5490,2020-08-23,29,,,18507,308,28571
5491,2020-08-23,8,,,184568,4615,271876
5492,2020-08-23,0,,,36535,218,56354
5493,2020-08-23,6,,,1469,21,2210
5494,2020-08-23,21,,,39399,1206,51866
5495,2020-08-23,9,,,480114,21995,671942
5496,2020-08-23,23,,,3455,22,5132
5497,2020-08-23,33,,,769,7,1811
5498,2020-08-23,24,,,423,0,917
5499,2020-08-23,32,,,2166,9,3635
5500,2020-08-23,14,,,52277,399,75537
5501,2020-08-23,15,,,6307,151,10112
5502,2020-08-23,10,,,24302,1036,40643
5503,2020-08-23,3,,,54144,944,69264
5504,2020-08-23,36,,,871,3,1381
5505,2020-08-23,7,,,313280,6420,373410
5506,2020-08-23,1,,,80586,755,104249
5507,2020-08-23,31,,,6182,72,8702
5508,2020-08-23,13,,,10021,195,14566
5509,2020-08-23,4,,,131295,2867,182453
5510,2020-08-23,16,,,104959,2737,135596
5511,2020-08-24,25,,,1963,33,2860
5512,2020-08-24,12,,,260087,3282,353111
5513,2020-08-24,30,,,2297,5,3263
5514,2020-08-24,28,,,70900,242,90740
5515,2020-08-24,22,,,98325,511,121947
5516,2020-08-24,18,,,1492,37,2918
5517,2020-08-24,17,,,12931,197,20918
5518,2020-08-24,38,,,1753,2,2161
5519,2020-08-24,2,,,145388,4300,161466
5520,2020-08-24,26,,,10472,144,13999
5521,2020-08-24,19,,,69212,2895,86624
5522,2020-08-24,5,,,44822,603,54386
5523,2020-08-24,20,,,3461,29,5001
5524,2020-08-24,11,,,24832,617,32647
5525,2020-08-24,29,,,19629,312,29677
5526,2020-08-24,8,,,189564,4683,277814
5527,2020-08-24,0,,,37645,223,58262
5528,2020-08-24,6,,,1491,23,2279
5529,2020-08-24,21,,,40390,1229,53129
5530,2020-08-24,9,,,488271,22253,682383
5531,2020-08-24,23,,,3616,22,5246
5532,2020-08-24,33,,,776,8,1917
5533,2020-08-24,24,,,459,0,918
5534,2020-08-24,32,,,2294,9,3686
5535,2020-08-24,14,,,54406,409,78530
5536,2020-08-24,15,,,6657,159,10522
5537,2020-08-24,10,,,26528,1086,41779
5538,2020-08-24,3,,,55324,955,70609
5539,2020-08-24,36,,,871,3,1403
5540,2020-08-24,7,,,319327,6517,379385
5541,2020-08-24,1,,,82411,761,106091
5542,2020-08-24,31,,,6341,73,8902
5543,2020-08-24,13,,,10480,200,15124
5544,2020-08-24,4,,,135613,2926,187781
5545,2020-08-24,16,,,108007,2794,138870
5546,2020-08-25,25,,,2092,35,2904
5547,2020-08-25,12,,,268828,3368,361712
5548,2020-08-25,30,,,2427,5,3312
5549,2020-08-25,28,,,73090,252,92619
5550,2020-08-25,22,,,101292,514,123198
5551,2020-08-25,18,,,1646,37,3035
5552,2020-08-25,17,,,13424,206,22054
5553,2020-08-25,38,,,1786,2,2181
5554,2020-08-25,2,,,146588,4313,162527
5555,2020-08-25,26,,,10909,148,14138
5556,2020-08-25,19,,,70231,2908,87691
5557,2020-08-25,5,,,45405,613,55460
5558,2020-08-25,20,,,3584,29,5101
5559,2020-08-25,11,,,25205,624,33075
5560,2020-08-25,29,,,20870,330,31005
5561,2020-08-25,8,,,197625,4810,283665
5562,2020-08-25,0,,,38883,234,59504
5563,2020-08-25,6,,,1517,23,2330
5564,2020-08-25,21,,,41231,1246,54421
5565,2020-08-25,9,,,502490,22465,693398
5566,2020-08-25,23,,,3714,22,5362
5567,2020-08-25,33,,,789,8,1976
5568,2020-08-25,24,,,461,0,953
5569,2020-08-25,32,,,2396,9,3714
5570,2020-08-25,14,,,56925,419,81479
5571,2020-08-25,15,,,6942,164,10859
5572,2020-08-25,10,,,28357,1129,43284
5573,2020-08-25,3,,,56600,967,71955
5574,2020-08-25,36,,,934,3,1446
5575,2020-08-25,7,,,325456,6614,385352
5576,2020-08-25,1,,,84163,770,108670
5577,2020-08-25,31,,,6414,78,9195
5578,2020-08-25,13,,,10912,207,15529
5579,2020-08-25,4,,,140107,2987,192382
5580,2020-08-25,16,,,111292,2851,141837
5581,2020-08-26,25,,,2231,37,2945
5582,2020-08-26,12,,,278247,3460,371639
5583,2020-08-26,30,,,2508,5,3412
5584,2020-08-26,28,,,74814,260,94592
5585,2020-08-26,22,,,104301,519,124536
5586,2020-08-26,18,,,1713,40,3209
5587,2020-08-26,17,,,13732,221,23341
5588,2020-08-26,38,,,1820,2,2203
5589,2020-08-26,2,,,147743,4330,164071
5590,2020-08-26,26,,,11224,157,14530
5591,2020-08-26,19,,,71236,2928,88805
5592,2020-08-26,5,,,46496,623,56608
5593,2020-08-26,20,,,3748,30,5154
5594,2020-08-26,11,,,25594,638,33776
5595,2020-08-26,29,,,21388,347,31973
5596,2020-08-26,8,,,204439,4958,291826
5597,2020-08-26,0,,,40339,244,61879
5598,2020-08-26,6,,,1549,24,2420
5599,2020-08-26,21,,,42310,1265,55800
5600,2020-08-26,9,,,514790,22794,703823
5601,2020-08-26,23,,,3812,24,5444
5602,2020-08-26,33,,,832,8,2018
5603,2020-08-26,24,,,464,0,967
5604,2020-08-26,32,,,2611,9,3752
5605,2020-08-26,14,,,59470,428,84231
5606,2020-08-26,15,,,7273,172,11426
5607,2020-08-26,10,,,29145,1178,44577
5608,2020-08-26,3,,,58126,980,73325
5609,2020-08-26,36,,,1054,3,1475
5610,2020-08-26,7,,,332454,6721,391303
5611,2020-08-26,1,,,85223,780,111688
5612,2020-08-26,31,,,6574,83,9523
5613,2020-08-26,13,,,11201,213,16014
5614,2020-08-26,4,,,144754,3059,197388
5615,2020-08-26,16,,,114543,2909,144801
5616,2020-08-27,25,,,2309,41,2985
5617,2020-08-27,12,,,286720,3541,382469
5618,2020-08-27,30,,,2563,5,3555
5619,2020-08-27,28,,,76962,274,96771
5620,2020-08-27,22,,,106361,530,126714
5621,2020-08-27,18,,,1796,41,3376
5622,2020-08-27,17,,,14145,231,24550
5623,2020-08-27,38,,,1862,2,2228
5624,2020-08-27,2,,,148897,4347,165764
5625,2020-08-27,26,,,11511,165,15027
5626,2020-08-27,19,,,72282,2945,89994
5627,2020-08-27,5,,,47613,634,58005
5628,2020-08-27,20,,,3810,32,5321
5629,2020-08-27,11,,,26193,657,34480
5630,2020-08-27,29,,,22349,362,33046
5631,2020-08-27,8,,,211688,5091,300406
5632,2020-08-27,0,,,41690,257,64355
5633,2020-08-27,6,,,1580,25,2451
5634,2020-08-27,21,,,43246,1282,56864
5635,2020-08-27,9,,,522427,23089,718711
5636,2020-08-27,23,,,3829,25,5585
5637,2020-08-27,33,,,874,8,2050
5638,2020-08-27,24,,,473,0,967
5639,2020-08-27,32,,,2611,9,3778
5640,2020-08-27,14,,,62813,441,87602
5641,2020-08-27,15,,,7486,180,11930
5642,2020-08-27,10,,,30231,1219,46090
5643,2020-08-27,3,,,59579,992,74670
5644,2020-08-27,36,,,1076,3,1486
5645,2020-08-27,7,,,338060,6839,397261
5646,2020-08-27,1,,,86095,788,114483
5647,2020-08-27,31,,,6697,85,9908
5648,2020-08-27,13,,,11524,219,16549
5649,2020-08-27,4,,,148562,3149,203028
5650,2020-08-27,16,,,117857,2964,147775
5651,2020-08-28,25,,,2374,42,3018
5652,2020-08-28,12,,,295248,3633,393090
5653,2020-08-28,30,,,2621,5,3633
5654,2020-08-28,28,,,79307,278,98807
5655,2020-08-28,22,,,109175,538,128780
5656,2020-08-28,18,,,1977,43,3564
5657,2020-08-28,17,,,14607,245,25988
5658,2020-08-28,38,,,1916,2,2266
5659,2020-08-28,2,,,150027,4369,167604
5660,2020-08-28,26,,,11867,171,15483
5661,2020-08-28,19,,,73475,2962,91179
5662,2020-08-28,5,,,48690,646,59298
5663,2020-08-28,20,,,4008,33,5501
5664,2020-08-28,11,,,26721,671,35135
5665,2020-08-28,29,,,22927,373,34396
5666,2020-08-28,8,,,219554,5232,309792
5667,2020-08-28,0,,,43757,267,66761
5668,2020-08-28,6,,,1640,27,2492
5669,2020-08-28,21,,,44453,1306,58181
5670,2020-08-28,9,,,531563,23444,733568
5671,2020-08-28,23,,,3957,25,5725
5672,2020-08-28,33,,,899,8,2129
5673,2020-08-28,24,,,500,0,974
5674,2020-08-28,32,,,2735,9,3784
5675,2020-08-28,14,,,65323,448,90986
5676,2020-08-28,15,,,7761,190,12434
5677,2020-08-28,10,,,30972,1256,47836
5678,2020-08-28,3,,,60585,1005,76015
5679,2020-08-28,36,,,1151,3,1542
5680,2020-08-28,7,,,343930,6948,403242
5681,2020-08-28,1,,,87675,799,117415
5682,2020-08-28,31,,,6839,89,10414
5683,2020-08-28,13,,,11775,228,17277
5684,2020-08-28,4,,,152893,3217,208419
5685,2020-08-28,16,,,121046,3017,150772
5686,2020-08-29,25,,,2444,42,3050
5687,2020-08-29,12,,,303711,3714,403616
5688,2020-08-29,30,,,2709,5,3745
5689,2020-08-29,28,,,81070,286,101367
5690,2020-08-29,22,,,112452,558,131057
5691,2020-08-29,18,,,2107,45,3724
5692,2020-08-29,17,,,15109,251,27233
5693,2020-08-29,38,,,1960,2,2290
5694,2020-08-29,2,,,151473,4389,169412
5695,2020-08-29,26,,,12296,175,16006
5696,2020-08-29,19,,,74525,2976,92452
5697,2020-08-29,5,,,49710,661,60596
5698,2020-08-29,20,,,4149,33,5637
5699,2020-08-29,11,,,27372,678,35831
5700,2020-08-29,29,,,23850,381,35321
5701,2020-08-29,8,,,227018,5368,318752
5702,2020-08-29,0,,,45854,274,69304
5703,2020-08-29,6,,,1714,28,2540
5704,2020-08-29,21,,,45396,1323,59433
5705,2020-08-29,9,,,543170,23775,747995
5706,2020-08-29,23,,,4057,27,5843
5707,2020-08-29,33,,,958,10,2240
5708,2020-08-29,24,,,509,0,1003
5709,2020-08-29,32,,,2850,9,3805
5710,2020-08-29,14,,,67826,456,94668
5711,2020-08-29,15,,,8080,199,13024
5712,2020-08-29,10,,,33008,1307,49378
5713,2020-08-29,3,,,62033,1017,77370
5714,2020-08-29,36,,,1184,3,1576
5715,2020-08-29,7,,,349682,7050,409238
5716,2020-08-29,1,,,89350,808,120166
5717,2020-08-29,31,,,7037,94,10857
5718,2020-08-29,13,,,12124,239,17865
5719,2020-08-29,4,,,157879,3294,213824
5720,2020-08-29,16,,,124332,3073,153754
5721,2020-08-30,25,,,2519,44,3081
5722,2020-08-30,12,,,312687,3796,414164
5723,2020-08-30,30,,,2754,5,3877
5724,2020-08-30,28,,,82510,289,103794
5725,2020-08-30,22,,,114772,561,133003
5726,2020-08-30,18,,,2248,45,3985
5727,2020-08-30,17,,,15818,262,28746
5728,2020-08-30,38,,,1998,2,2306
5729,2020-08-30,2,,,152922,4404,171366
5730,2020-08-30,26,,,12729,178,16553
5731,2020-08-30,19,,,75636,2989,93734
5732,2020-08-30,5,,,50711,670,61987
5733,2020-08-30,20,,,4308,34,5781
5734,2020-08-30,11,,,28020,685,36377
5735,2020-08-30,29,,,25103,397,36857
5736,2020-08-30,8,,,235128,5483,327076
5737,2020-08-30,0,,,48079,280,71701
5738,2020-08-30,6,,,1745,32,2603
5739,2020-08-30,21,,,46413,1345,60875
5740,2020-08-30,9,,,554711,24103,764281
5741,2020-08-30,23,,,4186,28,5960
5742,2020-08-30,33,,,1035,10,2283
5743,2020-08-30,24,,,584,0,1008
5744,2020-08-30,32,,,2917,9,3851
5745,2020-08-30,14,,,70714,470,97920
5746,2020-08-30,15,,,8511,211,13556
5747,2020-08-30,10,,,34091,1348,50848
5748,2020-08-30,3,,,62971,1030,78777
5749,2020-08-30,36,,,1195,3,1602
5750,2020-08-30,7,,,355727,7137,415590
5751,2020-08-30,1,,,90988,818,123090
5752,2020-08-30,31,,,7232,98,11307
5753,2020-08-30,13,,,12586,250,18571
5754,2020-08-30,4,,,162741,3356,219457
5755,2020-08-30,16,,,127644,3126,156766
5756,2020-08-31,25,,,2586,45,3104
5757,2020-08-31,12,,,321754,3884,424767
5758,2020-08-31,30,,,2822,7,4034
5759,2020-08-31,28,,,83927,296,105774
5760,2020-08-31,22,,,117124,578,135035
